"last_value","estimated_value","difference","orderbook_diff"
1666.27,1666.50153188055,-0.2315318805488,-181.8388
1666.33,1666.49392301586,-0.163923015855744,-93.4693
1666.44,1666.28778290429,0.152217095711649,-242.1399
1667.37,1666.60766705232,0.762332947684627,-172.0376
1668.92,1667.54656611782,1.37343388218324,-169.9666
1670.54,1668.78999342341,1.75000657658802,-181.9949
1667.8,1668.49442456888,-0.694424568883278,-183.8208
1669.29,1668.34082888941,0.949171110592488,-146.5926
1668.58,1668.4265273352,0.153472664796254,-190.9374
1668.99,1667.76025921309,1.22974078691072,-160.6723
1667.63,1668.16204156711,-0.532041567111037,-160.8838
1668.01,1667.73219354795,0.277806452046889,-190.4556
1667.53,1666.8788779164,0.65112208359551,-192.5035
1669.37,1667.24886525647,2.12113474352964,-166.6871
