"last_value","orderbook_diff","estimated_value","difference"
0.4011,-155109,0.280841060274177,0.120258939725823
0.4011,-150244,0.280841060274177,0.120258939725823
0.4011,-143946,0.280841060274177,0.120258939725823
0.4011,-141329,0.280841060274177,0.120258939725823
0.4011,-141329,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4011,-140867,0.280841060274177,0.120258939725823
0.4008,-123112,0.28077,0.12003
0.3963,-157657,NA,NA
0.396266666666667,-131766,NA,NA
0.395725,-154917,NA,NA
0.3978,-124111,NA,NA
0.3977,-126637,NA,NA
0.3973,-135254,NA,NA
0.3975,-131097,NA,NA
