"last_value","estimated_value","difference","orderbook_diff"
0.07107,0.0710558208151351,1.41791848648487e-05,-233385
0.07095,0.0709697321976119,-1.97321976119214e-05,-233169
0.07103,0.0709963957503059,3.36042496940497e-05,-233913
0.07111,0.0710582468219534,5.1753178046593e-05,-303659
0.07107,0.0711085853334324,-3.85853334323866e-05,-220702
0.07107,0.0711055074647556,-3.55074647556547e-05,-216967
0.07111,0.0711271794083557,-1.71794083557303e-05,-190874
0.0711733333333333,0.0711091794089169,6.41539244164574e-05,-440067
0.07125,0.0712359168129856,1.40831870144159e-05,-561249
0.07123,0.0711564848870661,7.35151129339223e-05,-239367
0.07112,0.0710995597241801,2.04402758198635e-05,-263569
0.07108,0.0710727839800186,7.2160199814375e-06,-640115
0.071,0.0710389820199346,-3.89820199345886e-05,-242756
0.07102,0.071005953850282,1.40461497180333e-05,-659590
0.07095,0.0709832919433767,-3.32919433766871e-05,-224575
0.07101,0.0709686592869268,4.13407130731708e-05,-284651
0.071067,0.0710084626121731,5.85373878269069e-05,-313063
0.07112,0.0711124306319819,7.56936801805941e-06,-357568
0.07107,0.0710918187965643,-2.18187965643213e-05,-246659
0.07112,0.071075884809986,4.41151900139741e-05,-180356
0.07104,0.0710716429008237,-3.16429008236502e-05,-316537
0.071135,0.0710972480440798,3.77519559202066e-05,-184634
0.07112,0.0711038406407103,1.61593592897524e-05,-239314
0.07109,0.071119527613362,-2.95276133620292e-05,-395595
0.07121,0.0711284917684653,8.15082315346605e-05,-326184
0.07115,0.0711945246071089,-4.45246071088812e-05,-332813
0.07118,0.0711774387708292,2.56122917077772e-06,-289589
0.07115,0.0711698141375473,-1.9814137547286e-05,-285866
0.07118,0.0711496391773195,3.03608226804725e-05,-352883
0.07117,0.071197172438648,-2.71724386479849e-05,-474644
0.07116,0.0711429461837786,1.70538162214129e-05,-449281
0.07115,0.0711266772832899,2.33227167101002e-05,-492657
0.0712,0.0711474992262076,5.25007737924021e-05,-472058
0.07094,0.0710060507112022,-6.60507112021508e-05,-330185
0.0709,0.0709114695069812,-1.14695069811932e-05,-714070
0.07096,0.0709190684373836,4.09315626163503e-05,-623982
0.07094,0.07099461814587,-5.46181458700445e-05,-666621
0.07098,0.0709297293408852,5.02706591148372e-05,-674850
0.07096,0.0709445863278113,1.54136721886855e-05,-690755
0.07106,0.0709617317549877,9.82682450123146e-05,-605021
0.07112,0.0711240128873172,-4.012887317148e-06,-630518
0.07114,0.0711348994156823,5.10058431772709e-06,-621561
0.07117,0.0711375951347287,3.24048652713127e-05,-581856
0.07114,0.0711604982628556,-2.04982628556061e-05,-560841
0.0711333333333333,0.0711399962664411,-6.66293310781774e-06,-501392
0.07117,0.0711387773493962,3.12226506037627e-05,-601840
0.071125,0.0711437503568927,-1.87503568926661e-05,-547810
0.07113,0.0711267730651316,3.22693486839998e-06,-602646
0.07113,0.0711268517001739,3.14829982607512e-06,-612164
0.07113,0.0711215485566223,8.45144337766057e-06,-635937
0.0711,0.0711198278196526,-1.98278196526513e-05,-612600
0.071225,0.0711408056204517,8.41943795482913e-05,-516005
0.07095,0.0711502186755801,-0.000200218675580149,-310353
0.07081,0.0709943940872138,-0.000184394087213796,-476449
0.07068,0.0709197838628709,-0.000239783862870852,-456079
0.07076,0.070822604684455,-6.26046844550004e-05,-460682
0.07096,0.0708233412740325,0.00013665872596752,-345904
0.07072,0.0708899279578705,-0.000169927957870519,-389912
0.07074,0.0708033868347259,-6.33868347259398e-05,-383050
0.07093,0.0708709439584879,5.90560415121288e-05,-329258
0.07078,0.0708240494760942,-4.40494760942378e-05,-426624
0.0707966666666667,0.0707327802565293,6.38864101373954e-05,-376959
0.07064,0.0707127262108807,-7.27262108807386e-05,-359529
0.07064,0.0705281856679966,0.000111814332003357,-325437
0.07039,0.0704337048670297,-4.37048670297313e-05,-408531
0.07058,0.0704168339667485,0.000163166033251477,-258869
0.0705357142857143,0.0704463131754056,8.94011103087233e-05,-210449
0.07058,0.0705599211279416,2.00788720583767e-05,-304581
0.07035,0.070366604613521,-1.66046135210152e-05,-360579
0.07031,0.0703367446979448,-2.67446979447944e-05,-427240
0.07032,0.0703510311254626,-3.10311254626411e-05,-518523
0.07009,0.0703123128677444,-0.00022231286774442,-460772
0.07029,0.0701502227468981,0.000139777253101936,-147794
0.0703666666666667,0.0702994426667751,6.72239998915775e-05,-271414
0.07019,0.0702049542240612,-1.49542240611839e-05,-383231
0.0701566666666667,0.0701555962549298,1.07041173683098e-06,-363765
0.07016,0.0701902312222377,-3.02312222376921e-05,-448834
0.0701,0.0701490319421645,-4.9031942164518e-05,-422410
0.07022,0.0701041916903057,0.000115808309694349,-400699
0.07025,0.0701994784092271,5.05215907728868e-05,-365404
0.07023,0.0702266397177654,3.36028223463236e-06,-425553
0.0703,0.0702314034828316,6.85965171684233e-05,-389241
0.07016,0.0703031101835093,-0.000143110183509293,-421478
0.070045,0.0701814521373098,-0.000136452137309812,-446664
0.070045,0.0701435323947496,-9.85323947495786e-05,-461057
0.070045,0.0701350346607291,-9.00346607290714e-05,-443404
0.07004,0.070064443409777,-2.44434097770169e-05,-493539
0.07005,0.0700499310843326,6.89156674366087e-08,-407313
0.07003,0.0700159632838951,1.40367161049204e-05,-448339
0.07003,0.0700199632838951,1.00367161049164e-05,-408798
0.07017,0.070052,0.000118000000000007,-370399
0.07018,0.070137269966728,4.27300332719593e-05,-384624
0.07019,0.0701740692910433,1.59307089567379e-05,-332652
0.0702,0.070185,1.50000000000011e-05,-341423
0.0702,0.0701914362663573,8.563733642733e-06,-346249
0.07028,0.0702574828080027,2.25171919972927e-05,-188249
0.07028,0.0702602111734759,1.97888265241197e-05,-228887
0.07043,0.070272,0.000158000000000005,-200345
0.07043,0.0703103388809316,0.000119661119068429,-196065
0.0705,0.070429,7.10000000000016e-05,-211912
0.07043,0.0704954432592833,-6.54432592832876e-05,-188700
0.07036,0.0704187269587881,-5.87269587881412e-05,-232498
0.07036,0.0704076806235577,-4.76806235576721e-05,-242356
0.07043,0.0703585259394743,7.14740605256697e-05,-247838
0.07031,0.0704113559247038,-0.000101355924703839,-309880
0.07031,0.0703911274422238,-8.11274422238273e-05,-320191
0.07032,0.0703140710163123,5.92898368768913e-06,-236578
0.07036,0.0703219108366804,3.80891633196129e-05,-183437
0.07033,0.0703438031102774,-1.38031102774189e-05,-341852
0.07032,0.0703303607484455,-1.03607484454593e-05,-407490
0.07026,0.0703138162550775,-5.38162550775406e-05,-423225
0.07026,0.070303380165978,-4.33801659780325e-05,-254415
0.07031,0.0702738029139646,3.61970860354166e-05,-314842
0.07028,0.0703012195534504,-2.12195534503995e-05,-321796
0.0703,0.0703423557874951,-4.23557874951186e-05,-377249
0.07019,0.0702371848960731,-4.71848960730548e-05,-387474
0.0702,0.0702081595487547,-8.15954875468816e-06,-282195
0.07029,0.0702118145100969,7.81854899030987e-05,-278694
0.0702,0.0702313822870089,-3.13822870088715e-05,-379343
0.07023,0.0702054116314617,2.45883685382753e-05,-346487
0.07021,0.0702268705897473,-1.68705897473365e-05,-309043
0.070105,0.070170602714627,-6.56027146269667e-05,-387367
0.07009,0.070155693537873,-6.56935378730017e-05,-412740
0.07,0.0700663496268616,-6.63496268616115e-05,-395439
0.06985,0.0699100230416928,-6.00230416928499e-05,-550332
0.07005,0.0698527694928904,0.000197230507109639,-276096
0.06999,0.0700314554223905,-4.14554223904934e-05,-376831
0.06985,0.0699972507564482,-0.000147250756448183,-535723
0.06982,0.069847358589731,-2.73585897309775e-05,-564651
0.06995,0.0698624331524431,8.75668475568553e-05,-514338
0.07,0.0699297015533518,7.02984466481871e-05,-512994
0.06999,0.0700084374740075,-1.84374740074683e-05,-434434
0.07009,0.0699653333334225,0.000124666666577469,-468604
0.07018,0.0701515165155393,2.84834844606618e-05,-390151
0.07014,0.0701470638980969,-7.06389809691788e-06,-428285
0.07016,0.070100296550456,5.97034495439519e-05,-344937
0.0702,0.0701495241294095,5.04758705904829e-05,-421004
0.070125,0.070145610556648,-2.06105566480513e-05,-461922
0.07009,0.0701194620531012,-2.94620531011563e-05,-417669
0.07008,0.07009404516444,-1.40451644399797e-05,-493095
0.07005,0.0700949167691914,-4.49167691914387e-05,-442824
0.07005,0.0700791060255701,-2.91060255701303e-05,-399535
0.06999,0.0700433854946862,-5.33854946862117e-05,-423982
0.07012,0.0700912531819915,2.87468180085459e-05,-369991
0.07014,0.0701091600513658,3.08399486341621e-05,-451332
0.07006,0.0700863858584771,-2.63858584771265e-05,-476665
0.06991,0.0699964330687519,-8.64330687519455e-05,-525064
0.06996,0.0699636444740928,-3.64447409284541e-06,-416251
0.06996,0.0699380230279833,2.19769720166962e-05,-517560
0.07021,0.0701310281038493,7.89718961507341e-05,-443908
0.07013,0.0701417035451257,-1.17035451256686e-05,-338060
0.0702,0.0701797053373044,2.0294662695583e-05,-376158
0.070045,0.0701473188876917,-0.00010231888769173,-475624
0.06996,0.0699855486733551,-2.5548673355108e-05,-520634
0.06998,0.0699574182686275,2.2581731372498e-05,-366289
0.07001,0.0699995580819293,1.04419180706611e-05,-397191
0.070065,0.0700130655491944,5.19344508055769e-05,-351476
0.07009,0.0700568760645146,3.31239354853935e-05,-357141
0.07009,0.0700950313277223,-5.03132772226855e-06,-365152
0.07007,0.0700887342452754,-1.87342452754036e-05,-355548
0.07007,0.0700670172407511,2.98275924885683e-06,-373188
0.07003,0.0700713995920948,-4.13995920948013e-05,-381497
0.07006,0.0700113412830513,4.8658716948688e-05,-377696
0.07012,0.070140531811405,-2.05318114050029e-05,-297540
0.07014,0.0701137087975769,2.62912024230483e-05,-230167
0.07011,0.0701131946999295,-3.19469992952903e-06,-350457
0.07017,0.0700951207164457,7.48792835542633e-05,-337233
0.07015,0.0701419322031678,8.06779683219794e-06,-323443
0.07021,0.0701752031579111,3.47968420888745e-05,-310838
0.07025,0.0701969861431282,5.30138568718558e-05,-270784
0.070295,0.0702429125633162,5.20874366837509e-05,-184644
0.070255,0.070262277172442,-7.27717244199122e-06,-271007
0.07021,0.0702215758645263,-1.15758645262559e-05,-237687
0.07017,0.0701920625317698,-2.20625317697565e-05,-399905
0.07013,0.0701620548929267,-3.205489292675e-05,-359280
0.07014,0.0701222189235935,1.77810764064451e-05,-274774
0.07019,0.0701719434722454,1.80565277545647e-05,-347492
0.07026,0.0701858998622098,7.41001377901618e-05,-343715
0.0703,0.0702438949130178,5.61050869822e-05,-318499
0.07027,0.0702881798809655,-1.81798809655437e-05,-309603
0.07026,0.0702560411503503,3.95884964969617e-06,-300816
0.07027,0.070258656776446,1.13432235540056e-05,-299206
0.07027,0.070258656776446,1.13432235540056e-05,-299206
