"last_value","orderbook_diff","estimated_value","difference"
0.3398,-147872,0.339784857837584,1.51421624159376e-05
0.3399,-133420.4,0.339809106769108,9.08932308922861e-05
0.3401,-145989.7,0.339888505789627,0.000211494210372587
0.3399,-166449.1,0.3400515764331,-0.000151576433100098
0.3398,-158634.6,0.339885860992687,-8.58609926871479e-05
0.3399,-135656,0.339816317051887,8.36829481126178e-05
0.3399,-139512.9,0.339812215861857,8.77841381428102e-05
0.3403,-147607.3,0.340183945175652,0.0001160548243479
0.340316666666667,-199377.1,0.34055380930211,-0.000237142635443277
0.3396,-215481.3,0.340310536688636,-0.000710536688636243
0.3396,-209569.7,0.340183044000241,-0.00058304400024084
0.3396,-174870.5,0.340118907568961,-0.00051890756896128
0.3396,-196429.8,0.340118538474739,-0.000518538474738761
0.339,-182482.8,0.339543097559107,-0.000543097559106975
0.3388,-230989.1,0.339039239324206,-0.000239239324205609
0.3387,-209995.6,0.338961971691365,-0.000261971691365159
0.3383,-205326.6,0.338462955978374,-0.000162955978374457
0.3385,-216408.8,0.338362982914549,0.000137017085451108
0.3385,-254500.9,0.338554355305181,-5.43553051812196e-05
0.3386,-207591.3,0.338483619688782,0.000116380311218189
0.3387,-240942.8,0.338624020704551,7.59792954490579e-05
0.337533333333333,-235930.9,0.33808212951445,-0.000548796181117028
0.3377,-291733.6,0.337646143177433,5.38568225669223e-05
0.3383,-198534,0.338094181391589,0.000205818608410957
0.33835,-152000.7,0.338473761742169,-0.000123761742168826
0.3389,-103905.1,0.338924122719422,-2.41227194223703e-05
0.339,-170838.9,0.339008419243897,-8.41924389649584e-06
0.3389,-165110.8,0.338659804284716,0.000240195715283886
0.3392,-116740.9,0.338987957250635,0.000212042749364982
0.3397,-105759.9,0.339381893387072,0.000318106612927749
0.3396,-115496.2,0.339581198849775,1.88011502251784e-05
0.3399,-90681.9,0.339769531554378,0.000130468445622201
0.3396,-116345.1,0.340132626487825,-0.00053262648782465
0.33995,-89034,0.339760379932394,0.000189620067605478
0.3398,-138482.8,0.340065339584564,-0.000265339584563817
0.3403,-92079.8,0.340112285615599,0.000187714384401239
0.3397,-136721.7,0.339956601229205,-0.000256601229205455
0.3407,-97297.2,0.340733833142417,-3.38331424171168e-05
0.3405,-127050.7,0.340579173492282,-7.91734922821474e-05
0.3404,-150161.6,0.340799140700543,-0.00039914070054281
0.3403,-129821.1,0.340340474744411,-4.04747444111564e-05
0.3402,-154208.8,0.340090143613484,0.000109856386515561
0.3402,-209861,0.340339954387884,-0.000139954387883723
0.3399,-170135.1,0.340195055619338,-0.000295055619337736
0.3399,-139988.1,0.340127811934495,-0.000227811934495226
0.3397,-187548.2,0.33973786840423,-3.78684042304234e-05
0.3399,-161079.7,0.33982455579436,7.54442056398741e-05
0.3402,-108523.5,0.340302810727328,-0.000102810727328206
0.3405,-65095.8,0.340130730904522,0.000369269095477631
0.34015,-178615.7,0.340000901945391,0.00014909805460861
0.3403,-160500.8,0.340268424083209,3.15759167907603e-05
0.3393,-193023.5,0.339608215211351,-0.00030821521135127
0.3399,-180063.8,0.339484982332447,0.000415017667552808
0.3396,-210404.8,0.339722820021386,-0.000122820021385861
0.3394,-214382.2,0.339550089973317,-0.000150089973316947
0.3401,-62253.2,0.339524304047117,0.00057569595288337
0.3402,-116516.7,0.339920479337269,0.000279520662731458
0.34,-148687.8,0.340132414834991,-0.000132414834991434
0.3399,-183547.2,0.339970989183166,-7.09891831660592e-05
0.3397,-140893.5,0.339723572189072,-2.35721890715634e-05
0.3398,-151038.9,0.339741903017322,5.80969826779465e-05
0.3398,-135158.6,0.33981199736272,-1.19973627196179e-05
0.3398,-145383,0.33980698212509,-6.98212509042673e-06
0.3398,-149384,0.339806901489681,-6.90148968141013e-06
0.3404,-34576.2,0.340217944627449,0.00018205537255106
0.3404,-67919.2,0.340240339144124,0.000159660855876376
0.3405,-73665.6,0.340335882239907,0.000164117760092786
0.3408,-31033,0.340439348195315,0.000360651804684697
0.3409,-34907.8,0.340794381025587,0.000105618974413302
0.3417,-46858,0.341213894395919,0.000486105604081355
0.3416,6248.70000000001,0.341501417434348,9.85825656522055e-05
0.3401,-77257.6,0.339960585997234,0.000139414002766292
0.3406,-60874.5,0.340360459147819,0.000239540852180586
0.34076,-82026.6,0.340609803622972,0.000150196377027956
0.3408,-8197.70000000001,0.340678089430041,0.000121910569958694
0.3398,-111420.7,0.340052802941973,-0.00025280294197344
0.3389,-223416.5,0.339829312756245,-0.000929312756245193
0.3389,-76436.1,0.338958358714483,-5.83587144826758e-05
0.3386,-107906.6,0.338800326898098,-0.000200326898097569
0.3385,-169654.9,0.338281347435077,0.000218652564922595
0.3385,-183138.1,0.338100504811298,0.000399495188701748
0.3384,-167208,0.338654474618311,-0.000254474618311129
0.3382,-144851.9,0.338070387232177,0.000129612767822973
0.3378,-214053.2,0.33824835424497,-0.000448354244970084
0.336814285714286,-231414.4,0.337185682396069,-0.000371396681783542
0.3368,-252712.2,0.337250001347747,-0.000450001347747309
0.337,-266786.5,0.337300000314636,-0.000300000314635895
0.3367,-263558.1,0.337009773266873,-0.000309773266873203
0.3365,-267771.9,0.336311258736046,0.000188741263954462
0.3373,-181937.5,0.337663467092282,-0.000363467092281522
0.33715,-243771.5,0.33719333333334,-4.33333333398345e-05
0.33745,-248617.6,0.337324521357515,0.000125478642484578
0.3374,-246618.6,0.337219741314267,0.000180258685732626
0.337,-279234.8,0.337269999791926,-0.000269999791926268
0.3373,-277644.5,0.337108655420655,0.000191344579345443
0.3379,-263746.1,0.337465776021688,0.000434223978311998
0.3379,-278061.3,0.337714384912854,0.000185615087146096
0.3375,-277954.6,0.337619999874541,-0.000119999874541143
0.33685,-283192.2,0.337311001678579,-0.000461001678579376
0.3369,-295728.8,0.337195649242971,-0.00029564924297143
0.3367,-299514,0.336807084395715,-0.000107084395714718
0.3367,-246212.7,0.336849848358674,-0.00014984835867371
0.3368,-322854.8,0.33678263393318,1.73660668201792e-05
0.337366666666667,-156017.7,0.337079948131576,0.000286718535090547
0.3374,-142243.9,0.337175058241562,0.000224941758438013
0.33745,-145490.5,0.337329927612993,0.000120072387007508
0.337366666666667,-122090.2,0.337394999999996,-2.83333333293556e-05
0.3373,-290674.8,0.337336710670088,-3.67106700876474e-05
0.3374,-286544.3,0.337309999997813,9.00000021873404e-05
0.3378,-264611,0.337430000000001,0.000369999999999315
0.3384,-258449.6,0.338169353842868,0.000230646157131642
0.3385,-270569.7,0.338362649399346,0.000137350600653841
0.3383,-255900.6,0.338379884675814,-7.9884675814379e-05
0.3385,-150171.6,0.338355996938048,0.000144003061952114
0.3384,-279471.4,0.338494006172392,-9.40061723918029e-05
0.3384,-279715,0.338370279242367,2.97207576325786e-05
0.3385,-293991.2,0.338478365410574,2.16345894263337e-05
0.3385,-273459.9,0.338476223398849,2.37766011508822e-05
0.3385,-222171.2,0.338440778702501,5.92212974988016e-05
0.3386,-214514,0.338529224827817,7.07751721834571e-05
0.3385,-271952.6,0.338558912924076,-5.89129240757824e-05
0.3387,-285021.9,0.338497308161935,0.000202691838064761
0.3384,-296643.6,0.338766910320868,-0.000366910320867997
0.33875,-263866,0.338386117332237,0.000363882667762827
0.3382,-269763,0.338557959880798,-0.000357959880798286
0.3382,-261899.6,0.338182961592205,1.70384077945451e-05
0.3386,-282060.6,0.338479443816255,0.000120556183744902
0.3382,-225457.8,0.338239944288999,-3.99442889988388e-05
0.3374,-301733,0.337860969010768,-0.000460969010767698
0.3387,-224532.3,0.337828205207305,0.000871794792694558
0.3388,-274635.1,0.33868000000101,0.000119999998990095
0.3389,-188762.5,0.338821394610345,7.86053896548733e-05
0.3387,-222702,0.338860076598445,-0.000160076598444914
0.3388,-144583.7,0.338697180881221,0.00010281911877924
0.3386,-239071.5,0.338966234555,-0.000366234554999734
0.3385,-221172.8,0.338470906700651,2.90932993490811e-05
0.338,-247181,0.338150000548618,-0.000150000548617968
0.3379,-277057,0.338085384852069,-0.000185384852068926
0.3379,-242913.6,0.337975384845735,-7.53848457345496e-05
0.3376,-288360.8,0.337862924705525,-0.000262924705524525
0.3375,-252410.3,0.337679807857322,-0.000179807857321745
0.3374,-308640,0.337252976567271,0.000147023432729376
0.3377,-286492,0.337779774018192,-7.97740181917028e-05
0.337,-246100.7,0.337632123140457,-0.000632123140457463
0.3371,-258408.4,0.33737659267112,-0.000276592671119902
0.3378,-289392.4,0.337279930354855,0.000520069645145449
0.3377,-224857.1,0.337562405074008,0.000137594925992301
0.3375,-155563,0.337662161332778,-0.000162161332777799
0.3388,-189829.5,0.338605906408966,0.000194093591034394
0.3385,-226078.9,0.338698333147167,-0.000198333147167218
0.33864,-227715.4,0.338195158061798,0.000444841938202323
0.3386,-244561,0.338566752108046,3.32478919540802e-05
0.3386,-242858.6,0.338333276083372,0.00026672391662752
0.3383,-257825.4,0.338365437094398,-6.54370943980465e-05
0.3385,-228698,0.338173848222158,0.000326151777841677
0.3384,-261793.3,0.338050770414479,0.000349229585521249
0.3386,-241837.5,0.338401934824298,0.000198065175702034
0.3383,-271195.2,0.338482250163841,-0.000182250163841324
0.338,-247907,0.338141405957704,-0.000141405957703733
0.3378,-288176.2,0.337879903317606,-7.99033176055453e-05
0.337733333333333,-293548.9,0.337776125055862,-4.27917225286345e-05
0.3382,-289857.9,0.337800762195306,0.000399237804693697
0.3387,-233075.5,0.338637803234918,6.21967650816235e-05
0.3387,-228889.1,0.338546890733594,0.000153109266406215
0.3383,-285746.8,0.338672653022365,-0.000372653022365443
0.3382,-274553.2,0.338301417334048,-0.000101417334047893
0.3382,-277291.6,0.338463258339392,-0.000263258339391836
0.3388,-258920,0.338752353166081,4.76468339185576e-05
0.339,-236339.8,0.338775171153835,0.000224828846164871
0.339,-276759.6,0.338930117738011,6.98822619892847e-05
0.3389,-127743.3,0.339000653284115,-0.000100653284115459
0.3388,-230742.3,0.338863654342596,-6.36543425957536e-05
0.3386,-180331.5,0.338308988631967,0.000291011368032945
0.339,-152005,0.338628067613305,0.000371932386694862
0.3384,-166943.8,0.338727689163196,-0.000327689163196476
0.3383,-228177.4,0.338434442424648,-0.000134442424647607
0.3385,-253225.1,0.338390091833638,0.000109908166362305
0.3388,-214376.1,0.338650677131375,0.000149322868625013
0.339275,-180048.6,0.339282992651934,-7.99265193435206e-06
0.33885,-193846.3,0.338972463050381,-0.000122463050380994
0.33885,-208799.8,0.338963362668364,-0.000113362668363759
0.3388,-206324.9,0.338738161001163,6.18389988372714e-05
0.3387,-155559.5,0.338713792589755,-1.3792589754813e-05
0.3394,-123613.6,0.339166921134208,0.000233078865791769
0.3389,-181081.3,0.339033374136032,-0.000133374136031872
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.338916623651789,0.000383376348211395
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-183711,0.237226890472437,0.102073109527563
0.3393,-180832.5,0.237226890472437,0.102073109527563
0.3393,-180832.5,0.237226890472437,0.102073109527563
0.3393,-180832.5,0.237226890472437,0.102073109527563
0.3393,-180832.5,0.237226890472437,0.102073109527563
0.3393,-180832.5,0.237226890472437,0.102073109527563
0.3393,-180832.5,0.237226890472437,0.102073109527563
0.3393,-180832.5,0.237226890472437,0.102073109527563
0.3393,-180872.3,0.237226890472437,0.102073109527563
0.3393,-180872.3,0.237226890472437,0.102073109527563
0.3393,-180872.3,0.237226890472437,0.102073109527563
0.3393,-180872.3,0.237226890472437,0.102073109527563
0.3393,-180872.3,0.237226890472437,0.102073109527563
0.3393,-133625.1,0.237226890472437,0.102073109527563
0.3393,-133524.9,0.237226890472437,0.102073109527563
0.3393,-143477.3,0.237226890472437,0.102073109527563
0.3393,-110096.5,0.237226890472437,0.102073109527563
0.3393,-110096.5,0.237226890472437,0.102073109527563
0.3393,-107949.8,0.237226890472437,0.102073109527563
0.3393,-176535.7,0.237226890472437,0.102073109527563
0.3393,-176488.7,0.237226890472437,0.102073109527563
0.3393,-86633.9,0.237226890472437,0.102073109527563
0.3393,-80771,0.237226890472437,0.102073109527563
0.3393,-80771,0.237226890472437,0.102073109527563
0.3393,-80771,0.237226890472437,0.102073109527563
0.3393,-121336.7,0.237226890472437,0.102073109527563
0.3393,-121336.7,0.237226890472437,0.102073109527563
0.3393,-121336.7,0.237226890472437,0.102073109527563
0.3393,-102334.3,0.237226890472437,0.102073109527563
0.3393,-102334.3,0.237226890472437,0.102073109527563
0.3391,-98916.2,0.23751,0.10159
0.3344,-231334.9,NA,NA
0.3362,-231253.4,NA,NA
0.337,-227726.4,NA,NA
0.337366666666667,-215638.5,NA,NA
0.3361,-280446.2,NA,NA
0.336,-281742.6,NA,NA
0.336,-278017.5,NA,NA
0.3366,-220885,NA,NA
0.3363,-286365.8,NA,NA
0.3361,-318003.7,NA,NA
0.3362,-258957.9,NA,NA
0.3361,-252305.5,NA,NA
0.3356,-281030.9,0.335738882612908,-0.000138882612908342
0.3356,-321424.2,0.335787512406723,-0.000187512406722545
0.3359,-305991.1,0.335589954418559,0.000310045581441099
0.3364,-266855,0.33627226562629,0.000127734373709498
0.3356,-319404,0.335845832257029,-0.000245832257029233
0.335366666666667,-336939.4,0.335671762795584,-0.000305096128917381
0.3349,-342704,0.335119731158592,-0.000219731158591696
0.3349,-299372.6,0.335078870660707,-0.000178870660707375
0.3351,-325486.5,0.33529938083614,-0.000199380836139851
0.336,-199555.7,0.335319248866349,0.000680751133650848
0.3359,-249509.4,0.335865069473838,3.4930526162269e-05
0.3361,-192293.2,0.335879971091509,0.00022002890849071
0.3362,-202461.7,0.335753186822113,0.00044681317788714
0.337,-180637.7,0.33626032972939,0.000739670270609893
0.3375,-747801,0.337082661360598,0.000417338639402409
0.3378,-240273.6,0.337585855500423,0.000214144499577129
0.3379,-248137.6,0.337976962107851,-7.69621078512417e-05
0.3384,-154740.6,0.337877717441167,0.000522282558833187
0.338,-275170.2,0.338278202075324,-0.000278202075323808
0.3369,-304584.1,0.337358859497911,-0.000458859497910968
0.3368,-330135.2,0.336940708622134,-0.000140708622133945
0.338,-238745.9,0.337716597990551,0.000283402009449485
0.3378,-283065.9,0.337755235084914,4.47649150857043e-05
0.3381,-275119.7,0.338149640302971,-4.96403029712211e-05
0.33715,-287149.1,0.337609607049901,-0.00045960704990089
0.339,-244602.2,0.338124699398961,0.000875300601038964
0.3386,-178372.4,0.338359422744103,0.000240577255897267
0.3387,-236410.2,0.33844602395417,0.000253976045829774
0.3384,-265331.3,0.338474139186837,-7.4139186837352e-05
0.3385,-309604.6,0.33860052279059,-0.000100522790590196
0.3387,-230308.9,0.338726078547634,-2.60785476340342e-05
0.3385,-214469,0.338742183028581,-0.000242183028581311
0.3383,-192003.2,0.338585446729702,-0.000285446729701821
0.3377,-223442.5,0.337887474952986,-0.000187474952985989
0.3375,-296272.5,0.337334446496787,0.000165553503213012
0.3372,-330088.2,0.337541398836765,-0.000341398836764706
0.3378,-233711.8,0.337508631959925,0.00029136804007468
0.3386,-194334.3,0.338472732480258,0.000127267519741625
0.3379,-234451.7,0.337666939750187,0.000233060249813455
0.3384,-227196.5,0.338263997969368,0.000136002030631743
0.3386,-226708.7,0.338870870036722,-0.000270870036722326
0.3385,-248566.6,0.338715489590897,-0.000215489590897344
0.33835,-260744.1,0.33844415991327,-9.41599132704418e-05
0.3382,-253907.2,0.338294681694842,-9.46816948423357e-05
0.3379,-216360,0.338032234268607,-0.000132234268607312
0.337466666666667,-223813.4,0.337721859639085,-0.000255192972418217
0.3373,-286149,0.337563219622423,-0.000263219622422539
0.3375,-266164.7,0.337900432475497,-0.00040043247549687
0.3379,-243955.9,0.337831720838573,6.82791614269873e-05
0.33795,-240796.2,0.338279970327217,-0.000329970327216655
0.3384,-237687.9,0.338448457049772,-4.84570497718551e-05
0.338,-256409.7,0.338141720884962,-0.000141720884962282
0.3375,-274007.1,0.337957632374268,-0.000457632374267936
0.3382,-198294.3,0.338092948035193,0.00010705196480737
0.3386,-216510.8,0.338412671947733,0.00018732805226751
0.3389,-223646.4,0.338443519491543,0.000456480508457258
0.3391,-200918.5,0.338927315371063,0.000172684628937325
0.339,-198205.8,0.339130617871459,-0.000130617871459293
0.3388,-197630.1,0.338395032702778,0.000404967297222447
0.339,-281529.3,0.339109849071828,-0.000109849071828261
0.3392,-275976.1,0.339042811434283,0.000157188565717004
0.3392,-304402.7,0.339110407018014,8.95929819855756e-05
0.3392,-249311.2,0.338855232765912,0.000344767234088272
0.3394,-237170.7,0.339134535844018,0.000265464155981943
0.34,-239439.4,0.339495765254451,0.000504234745548948
0.3397,-241145.4,0.339973964620412,-0.000273964620412237
0.33845,-249428.2,0.339179783243803,-0.000729783243803017
0.339,-245046.3,0.338554496290413,0.000445503709587347
0.33914,-207190.6,0.338907887691838,0.000232112308161558
0.339,-246254.5,0.339257882854467,-0.000257882854466873
0.3377,-228910.6,0.338739987560208,-0.00103998756020768
0.3377,-196573.9,0.337670293235058,2.97067649420724e-05
0.3393,-226358.7,0.338619636103243,0.000680363896757241
0.33885,-241772.5,0.339243445522528,-0.000393445522527625
0.3391,-217545.9,0.338538199006877,0.000561800993122752
0.3395,-163424.2,0.339314638343095,0.00018536165690497
0.34,-140059.2,0.339767755317322,0.000232244682678129
0.3395,-330810.2,0.339911572061008,-0.000411572061007559
0.3393,-231946.9,0.339161255120466,0.000138744879533748
0.3397,-203521.7,0.339176836127668,0.000523163872332422
0.3395,-142974.4,0.339792070429538,-0.000292070429537994
0.3401,-43358.8,0.340043939899238,5.60601007615902e-05
0.3403,-146141.6,0.33997894257276,0.000321057427239979
0.3377,-175833.5,0.337567979753688,0.000132020246312148
0.3388,-206972.5,0.338477688330783,0.000322311669217479
0.3357,-268401.4,0.336541109048363,-0.000841109048363209
0.3358,-315656.4,0.336015870123393,-0.000215870123392914
0.3373,-218375.5,0.337590225738496,-0.000290225738495631
0.336,-350424.2,0.336912359924901,-0.000912359924900574
0.33672,-308652.3,0.336053690270657,0.000666309729342951
0.337,-337541.6,0.336788378618894,0.000211621381106419
0.3371,-276657,0.337178006877701,-7.80068777009868e-05
0.3386,-98734.1,0.338065689703282,0.000534310296717966
0.34,-70495.8,0.338862772118528,0.00113722788147175
0.3398,-273372.3,0.34027392321379,-0.000473923213789973
0.3389,-221381.4,0.33879758330374,0.000102416696260266
