"last_value","estimated_value","difference","orderbook_diff"
26202.3083333333,26286.7955279666,-84.4871946332314,17.06657
26270.5425,26221.8945561729,48.6479438270835,5.58152
26278.05,26258.0438187541,20.0061812459389,3.63847
26305.59,26288.1197668836,17.4702331163535,4.06517
26270.83,26261.1934381307,9.63656186934168,-0.904170000000001
26310.1221052632,26287.8146576409,22.30744762221,-3.04701
26396.04,26395.5106748042,0.529325195784622,-14.01862
26395.835,26383.189502031,12.6454979689588,-17.75518
26414.605,26401.7083852448,12.8966147552455,4.47026
26397.13,26384.3447076608,12.7852923391692,-3.67
26386.38,26366.117032636,20.262967364004,-19.14067
26434.27,26374.5848017874,59.6851982126282,-10.15593
26445.25,26405.563356892,39.6866431080416,-18.46409
26431.5966666667,26417.6671417565,13.9295249101378,-11.48403
26386.52,26393.6144670441,-7.09446704410948,-21.94883
26401.16,26388.4187520989,12.7412479011145,-8.43021
26375.67,26373.5085154988,2.16148450118635,4.6621
26366.33,26378.9784879766,-12.6484879765812,-18.63531
26365.36,26385.0358088084,-19.6758088084134,-29.32791
26361.23,26366.0824663617,-4.8524663617427,-6.79028
26360.9666666667,26360.7914413696,0.175225297061843,-21.93699
26340.7033333333,26355.3823743853,-14.6790410519388,-7.29554
26367.366,26368.9132238219,-1.54722382186083,-6.30167
26325.1766666667,26352.2295937947,-27.0529271280102,-24.70042
26343.42,26371.6922790418,-28.2722790417974,-10.11402
26360.42,26370.7843266068,-10.3643266068138,-6.98038
26380.69,26385.6374508192,-4.94745081925066,-6.12947
26409.5,26407.7098673577,1.79013264231253,-8.12151
26419.66,26421.7568665584,-2.09686655836049,0.22209
26422.14,26414.2257754938,7.91422450622485,-2.86587
26336.3566666667,26376.2733888451,-39.9167221784155,-12.37582
26360.0592857143,26370.5342958984,-10.4750101841637,-18.74206
26350,26360.326542774,-10.326542773957,-23.32711
26354.34,26346.0334189242,8.30658107577983,-17.29673
26385.23,26378.6395127042,6.59048729581991,-6.98195
26406.45,26388.2128100423,18.2371899577338,6.39528
26396.09,26400.6532351901,-4.5632351901113,-5.8722
26378.13,26394.0242793126,-15.8942793126153,0.3736
26355.3042857143,26360.0585401229,-4.75425440857362,-14.2288
26368.6966666667,26354.6013119684,14.0953546982382,-18.54867
26363.7,26354.8331627344,8.86683726559932,-0.606700000000004
26399.8375,26391.6789364221,8.15856357790835,-10.77756
26402.745,26403.4600553324,-0.715055332424527,-0.707949999999997
26406.23,26409.348936315,-3.11893631501516,-4.579
26390.96,26406.9039603914,-15.9439603914034,-9.85081
26429.2011111111,26424.8792096652,4.32190144595734,-2.75096
26411.16,26430.2254398517,-19.0654398516999,-7.40458
26418.825,26423.3868332387,-4.56183323874575,-1.48531
26428.56,26418.9574686267,9.60253137325344,1.50896
26477.494,26462.5216471138,14.9723528862087,-23.11903
26515.58,26463.2230828132,52.3569171868257,6.2772
26481.58,26477.6325148417,3.94748515829997,-19.69423
26500.1,26487.3035103865,12.796489613509,8.82268
26512.99,26492.0148425837,20.9751574162619,-0.911059999999999
26580.54,26511.3219669072,69.2180330927695,-3.761
26597.04,26555.7908576948,41.2491423051797,-33.58056
26564.422,26550.1558066228,14.2661933772106,-20.65133
26567.754,26528.077800815,39.676199185029,-19.63177
26566.26,26532.4571018406,33.8028981593488,-19.81826
26574.7675,26548.0072204541,26.7602795458806,-19.53359
26582.955,26551.7084717777,31.2465282223457,4.14081
26675.8,26581.7463669141,94.0536330858886,-8.24884
26745.975,26633.6900341611,112.284965838873,-12.30143
26677.3173913043,26669.4033096851,7.914081619223,-1.10893
26689.19,26640.2962381802,48.8937618197815,-25.10091
26694.08,26662.3947624464,31.6852375535891,-13.17677
26740,26671.4280335047,68.5719664953103,-17.28742
26700,26686.6634069889,13.336593011114,-7.05134
26736.08,26676.6208195403,59.459180459733,-26.87781
26720.45,26689.1791000282,31.2708999718052,-40.13408
26734.01,26723.492684474,10.5173155259981,-31.75122
26780.425,26750.5616551724,29.8633448275796,-26.53955
26781.8466666667,26748.7359043813,33.1107622853597,-43.61302
26770.6971428571,26725.973262931,44.723879926114,-20.08488
26782.09,26745.1571536669,36.9328463330603,-25.27172
26721.05,26728.059063785,-7.00906378502259,-9.54728
26765.7275,26718.5870710194,47.1404289805869,-7.95011
26751.81,26737.585875168,14.2241248319951,-13.34044
26702.84,26697.9167426895,4.92325731052188,-0.356490000000001
26707.436,26691.7392027789,15.6967972210987,7.18321
26688.128,26666.6343340577,21.4936659423074,-0.397259999999999
26685.4528571429,26667.3159572292,18.1368999136612,-10.77146
26656.125,26649.9384531417,6.1865468583419,-1.82157
26699.57,26684.83,14.739999999998,-0.778650000000003
26733.8,26701.4038784871,32.3961215128584,-17.09378
26718.7875,26707.6724219899,11.1150780101379,-5.66855
26712.13,26698.82,13.3100000000013,-7.00581
26753.42,26697.9831792408,55.4368207592452,-9.8962
26740,26739.3165,0.683499999999185,-8.60865
26703.7228571429,26720.3212,-16.5983428571417,-3.43943
26673.93,26679.1231203257,-5.19312032566086,-3.6893
26621.35,26630.2184451372,-8.86844513723554,9.15464
26642.35,26637.8192878626,4.53071213739895,1.48385
26653.6171428571,26649.5012286659,4.11591419119577,-13.06591
26682.7075,26667.2381780364,15.4693219635883,-8.11237
26636.5933333333,26667.8595945681,-31.2662612347849,-2.52993
26665.9,26665.7402324643,0.159767535740684,5.46537
26667.8185714286,26666.6456440105,1.17292741804704,-15.80882
26653.08,26657.121045646,-4.04104564595764,-4.66364
26659.9307142857,26665.4136245803,-5.48291029455868,6.05581
26737.9,26753.4701419379,-15.5701419378966,-12.64776
26776.81,26767.6336102052,9.17638979478579,-21.67887
26781.86,26763.4476608331,18.41233916692,-1.71487
26792.47,26768.4709889241,23.9990110759318,-15.47078
26803.5125,26758.1037064045,45.4087935955431,-12.87225
26751.93,26788.4856777597,-36.5556777597158,3.54065
26647.305,26679.0354361375,-31.7304361375245,9.99244
26629.36,26632.9120139673,-3.55201396730263,2.00986
26657.1822222222,26642.9569106745,14.2253115476924,3.05891
26534.6525,26617.1071230222,-82.4546230222222,-2.03868
26582.3,26573.7073641095,8.59263589051261,-2.2003
26562.64,26609.0966108731,-46.4566108730942,-9.67458
26582.9914285714,26601.270100103,-18.2786715315597,-16.46943
26530.8483333333,26579.3794094727,-48.5310761393339,-7.61662
26531.477,26514.8223736434,16.6546263566161,-12.78015
26484.83,26532.2944389011,-47.4644389010646,-4.25002
26512.775,26522.2398302115,-9.46483021151653,0.140129999999999
26515.965,26523.8106616465,-7.84566164645003,-15.69624
26469.5,26488.0880478911,-18.5880478911458,-12.44225
26477.1877777778,26502.0652251023,-24.877447324543,-11.15643
26474.2333333333,26490.4448729911,-16.2115396577719,11.59543
26451.75,26479.4329798808,-27.6829798807848,1.73474
26346.8025,26454.0353656889,-107.232865688919,3.7106
26210.9311764706,26336.3812561907,-125.450079720064,1.20106
26323.4942857143,26328.4701240348,-4.97583832054806,-1.97405
26362.81,26345.6634137932,17.146586206818,-9.3097
26367.27,26372.118,-4.84800000000178,-24.37552
26346.1675,26400.2371120489,-54.0696120488683,-22.6665
26368.104,26393.208,-25.1039999999994,-34.03814
26337.51,26373.2119383315,-35.701938331531,-32.58107
26358.38,26390.3529974865,-31.9729974864968,-30.3411
26328.76,26362.8424052483,-34.0824052482531,-17.6895
26403.585,26423.9799977157,-20.3949977157172,-27.12623
26456.9163636364,26437.3846375149,19.5317261215059,-27.76105
26471.19,26452.5412243306,18.6487756694005,-17.55054
26539.99,26516.9593932787,23.030606721295,-17.11185
26519.7385714286,26542.8733613339,-23.1347899052962,-24.65435
26549.35,26539.5434931593,9.80650684065768,-18.50115
26648.714,26591.7860541865,56.9279458134733,-20.45325
26579.6655555556,26604.8406863992,-25.1751308436142,-0.28858
26600,26587.008975205,12.9910247949738,15.46952
26561.7783333333,26578.5582427006,-16.7799093672911,-6.19094
26602.7933333333,26592.9351192561,9.85821407725234,6.18337
26578.91,26575.422415615,3.4875843850059,-21.03651
26633.49,26604.5262598366,28.9637401634318,-15.17735
26605.6608333333,26592.4930682604,13.1677650729398,-9.03607
26626.12,26599.8052470221,26.3147529778507,-9.00499
26606.18,26590.1212891879,16.0587108121035,-15.84667
26597.375,26574.5993295278,22.7756704722378,-15.30817
26587.955,26557.0195981139,30.9354018860904,1.61408
26495.52,26474.3102619716,21.2097380283521,-16.84653
26471.66,26447.3636842105,24.2963157894737,-3.21383
26520.205,26475.7148026817,44.4901973182677,-8.60906
26518.45,26492.9077730651,25.5422269348746,-6.96025
26506.9575,26510.269111284,-3.31161128397071,-10.54814
26494.0133333333,26489.8032349481,4.21009838524697,-7.08956
26452.74,26481.2507327058,-28.5107327058104,10.66102
26456.72,26495.8385831305,-39.1185831304647,11.72785
26436.76,26446.2739354192,-9.51393541922516,15.61025
26425.9216666667,26461.3814312743,-35.4597646076727,5.13292
26384.88,26392.7081596746,-7.82815967460556,-8.80326
26434.5,26433.008724546,1.49127545399097,-14.06035
26476.57,26466.5680781951,10.0019218048838,-15.4024
26450.52,26480.9505875781,-30.4305875781065,-7.44445
26488.05,26482.7597430949,5.29025690509297,-9.14217
26481.84,26495.574253598,-13.7342535980461,-10.73071
26496,26498.3374509778,-2.33745097781502,-11.6379
26521.01,26532.3112517311,-11.3012517311035,-11.56457
26501.895,26487.5129134159,14.3820865841044,-13.98336
26488.48,26494.3015472299,-5.82154722992709,-17.73385
26486.51,26486.0431360236,0.466863976438617,-17.10158
26421.747,26456.9775213195,-35.2305213194959,2.45844
26438.99,26454.561328672,-15.5713286720238,-12.50162
26494.475,26484.5129536296,9.96204637036135,-6.86129
26486,26479.7816320595,6.21836794045885,-7.53328
26460,26478.9830725122,-18.983072512201,-10.53201
26475.195,26460.8342840807,14.3607159192579,-17.20972
26460,26478.8422608386,-18.8422608385554,-5.00675
26479.985,26462.4917072878,17.4932927122463,-9.10221
26506.4033333333,26478.6443443311,27.7589890022209,-3.57543
26604.0958333333,26543.5464862186,60.5493471146983,-24.37335
26577.045,26560.3504496212,16.6945503788011,-13.9351
26575.6718181818,26577.8627534281,-2.19093524630807,-16.20289
26592.94,26575.7610993423,17.1789006576691,-8.08732
26582.8025,26555.7108716648,27.0916283352235,-28.75909
26622.2575,26579.3802056759,42.8772943240619,-13.40918
26611.73,26594.8166680705,16.913331929507,-7.60317000000001
26600.01,26606.2600950138,-6.25009501378736,-3.77453
26596.825,26591.0862514383,5.73874856167822,0.863770000000002
26586.8,26584.7164296892,2.08357031076594,-8.12738
26565.46,26574.7210645351,-9.26106453509783,-5.37954999999999
26594.7275,26587.3698818758,7.35761812416968,-2.88621
26611.47,26603.2404597013,8.2295402987038,-4.53591
26695.0966666667,26685.5476782244,9.54898844222043,-24.02476
26530.67,26539.410499952,-8.74049995196401,-29.81297
26494.6216666667,26515.8945373669,-21.2728707002752,-6.48071
26462.93,26482.6778990027,-19.747899002723,-18.15316
26496.86,26496.9143714527,-0.0543714527229895,-16.65364
26446.9,26503.2882272914,-56.3882272914416,9.24106
26359.002,26462.0047091435,-103.002709143493,4.78732
26321.69,26404.7523176298,-83.0623176298213,3.19713
26447.9953571429,26445.5783778437,2.41697929919974,-2.27471
26428.965,26471.8072631978,-42.8422631978428,-2.56265
26464.85,26473.8003468387,-8.9503468386647,1.07411
26403.24,26416.1327244698,-12.8927244698316,-7.62482
26454.555,26450.7567792319,3.79822076805431,-9.70311999999999
26475.75,26469.729146698,6.020853302045,-13.82209
26457.61,26479.2899823394,-21.6799823394358,-16.77807
26510.1877777778,26521.3424829993,-11.1547052215574,-14.77808
26501.17,26501.9462078199,-0.776207819933916,-18.65635
26483.8,26478.4757485133,5.32425148674156,-16.14823
26491.99,26477.0136047683,14.9763952316644,-24.59572
26502.74,26503.7553138432,-1.01531384315967,-12.20762
26494.6,26494.862831256,-0.262831256019126,-32.50077
26459.7866666667,26481.14806014,-21.3613934733512,9.1228
26420,26449.4347629203,-29.4347629203403,-14.57053
26424.3,26444.5214325144,-20.2214325144269,-9.47342
26388.08,26422.5822678709,-34.5022678709101,-5.04974
26413.19,26415.2411139202,-2.05111392023173,-7.01191
26374.41,26409.88873858,-35.4787385800337,-7.1736
26399.21,26393.354918942,5.85508105803456,-5.41494
26363.19,26343.6058054783,19.5841945217471,6.16066
26364.26,26369.1865491475,-4.9265491475453,-4.68662
26354.0333333333,26359.6986444468,-5.66531111346558,0.48855
26340.67,26371.051497517,-30.3814975169589,17.25197
26347.17,26347.2341254645,-0.0641254645306617,5.22757
26328.04,26346.4466228927,-18.4066228926895,-9.41103
26349.2375,26349.7866637173,-0.549163717292686,6.04293
26174.3775,26271.7768746674,-97.3993746674023,8.69738
26254.884,26244.9300970633,9.95390293670789,-9.38655
26248,26277.3389135223,-29.3389135223442,-15.45161
26216.07,26268.7746531891,-52.7046531891501,-10.18788
26223.1633333333,26230.0958871881,-6.93255385478187,-10.58295
26191.595,26228.5181466897,-36.9231466896599,-15.96338
26180.825,26224.7752322179,-43.9502322179287,-2.08247
26198.515,26239.5276411522,-41.0126411521778,-3.86291
26194.4766666667,26215.1716141153,-20.694947448661,-1.40984
26211,26226.1156168834,-15.115616883395,-18.22106
26217,26251.8355677627,-34.8355677627151,-14.58885
26224.65,26227.9386610397,-3.28866103973269,-12.58341
26214.5563636364,26218.7078048007,-4.15144116430383,-8.33044
26245.63,26250.3526452978,-4.72264529775202,-17.37279
26253.715,26255.1132135099,-1.39821350986676,-16.7135
26249.34,26245.9052673455,3.43473265447392,-13.48158
26232.17,26238.2140565191,-6.04405651908019,-32.2545
26243.125,26245.036289965,-1.91128996501357,-26.21809
26218.61,26233.587818839,-14.9778188390119,-14.44643
26219.76,26214.9219321688,4.83806783122054,-5.99021
26192.16,26220.055704029,-27.8957040289606,2.67956
26187.5433333333,26178.8683735018,8.67495983152912,-3.77448
26196.35,26193.7102567184,2.63974328161567,-4.66254
26181.635,26192.765788034,-11.1307880339846,-2.55897
26176.86,26192.1205337052,-15.26053370515,-1.94828
26161.26,26189.5763565232,-28.3163565232353,-10.06481
26159.05,26168.8517847831,-9.80178478309972,-14.02067
26081.8366666667,26112.4502818812,-30.61361521449,8.07034
26124.35,26115.1500345036,9.19996549639473,-11.07332
26136.62,26134.1326560781,2.48734392186452,-14.73331
26100.01,26139.4544257265,-39.4444257264731,6.0058
26119.605,26117.5741892075,2.03081079249023,-7.38887
26144.59,26135.0339023717,9.55609762828317,-26.29453
26161.3166666667,26155.7958627986,5.52080386802118,-11.79326
26212.1866666667,26188.989707597,23.196959069639,-26.8971
26194.566,26214.7543827712,-20.188382771219,11.97943
26204.7,26203.5099059603,1.1900940396954,-14.68763
26197.87,26204.5604071722,-6.69040717219104,-14.12519
26185.82,26178.5439583287,7.2760416712772,-15.09877
26168.79,26181.7469663643,-12.9569663643124,-14.77702
26173.25,26184.3726883524,-11.1226883523959,-15.91237
26161.765,26171.7634862782,-9.9984862782112,-19.2845
26143.16,26166.6872905967,-23.5272905966885,-5.68236
26153.1625,26171.8327626239,-18.6702626238985,-8.23823
26138.36,26155.5899219153,-17.2299219152592,-11.77401
26112.518,26140.33131117,-27.8133111700117,-12.6176
26139.055,26151.1243846235,-12.0693846235445,-10.7372
26114.595,26128.7909918828,-14.1959918827524,-12.43388
26050.8433333333,26091.02271143,-40.1793780966364,-9.73732
25845.24,25841.5062945652,3.73370543483543,-10.22462
25836.182,25893.5286758745,-57.3466758744653,-4.9953
25869.79,25884.835997056,-15.0459970560332,-10.90899
25854.215,25866.1385629154,-11.9235629154427,-11.39385
25860.2,25904.2606421672,-44.0606421671509,-16.24718
25883.21,25897.9313928772,-14.7213928772253,-15.40535
25887.51,25908.4787395908,-20.9687395908259,1.29771
25867.1766666667,25918.6251814814,-51.4485148147796,-7.72624
25911.05,25931.2137007152,-20.1637007151658,-9.40605
25916.19,25950.3043959204,-34.1143959204019,-8.45906
25926.61,25955.8903009762,-29.2803009762138,-4.13331
25924.2,25960.7829018691,-36.5829018690602,-9.36619
25884.045,25933.1584780924,-49.1134780923749,-16.1588
25865.715,25905.2230217656,-39.5080217656214,-18.42691
25872.78,25894.2349898162,-21.4549898162149,-11.1821
25882.39,25905.0182818399,-22.628281839894,-9.13891
25806.5233333333,25832.1472488196,-25.6239154862669,2.4635
25756.34,25758.7808728684,-2.4408728684466,0.669779999999999
25739.94,25740.5968764994,-0.656876499389909,9.34523
25689.9333333333,25711.8927524304,-21.9594190970965,-2.15739
25748.865,25708.3593850575,40.5056149425436,-4.64435
25755.73,25746.7137068967,9.01629310327917,-9.46178
25745.79,25755.4173526591,-9.62735265907759,-12.79578
25735.19,25733.8912648325,1.29873516749285,-18.03456
25648.144,25697.1042279481,-48.9602279480932,-5.43381
25651.42125,25710.5018520632,-59.0806020632444,6.58792
25723.44,25714.1995344828,9.24046551724314,-11.4221
25687.1333333333,25736.2743191538,-49.1409858204679,-4.66612
25733.74,25754.5298378686,-20.7898378686405,-13.11897
25780.27,25767.6845452351,12.585454764896,-12.6077
25752.9,25780.3017977917,-27.4017977917101,-20.92161
25705.48,25743.5405506263,-38.0605506262946,3.49802
25714.7,25743.0758734576,-28.3758734575604,-2.9247
25726.99,25715.399273614,11.5907263860245,-7.82969
25738.39,25746.7728542423,-8.38285424230708,-8.9563
25647.5766666667,25676.0312295045,-28.4545628378401,0.0618200000000009
25636,25660.0017950825,-24.0017950825386,-4.89351
25644.99,25648.3257404418,-3.33574044179113,10.50775
25706.785,25726.3672570002,-19.5822570001546,-12.63769
25731.2,25747.966979952,-16.7669799519899,-1.69447
25732.7225,25741.1815157393,-8.45901573932133,10.78128
25680.16,25721.6409154594,-41.4809154593786,-11.21605
25695.74,25686.0470466885,9.69295331147077,2.55882
25769.35,25757.5029823415,11.8470176585142,-18.64968
25770.4037931034,25764.6247777778,5.77901532561373,-7.49533
25818.22,25811.4488732027,6.77112679728089,-3.40398
25810.47,25823.5974362394,-13.1274362394324,-16.93224
25814.1642857143,25839.1600372564,-24.9957515421302,-24.42299
25842.8,25813.5030486817,29.2969513183089,-16.49752
25836.82,25834.9728814291,1.84711857092407,-7.6072
25861.34,25838.2170728611,23.1229271388547,-12.56831
25894.81,25883.7349550192,11.0750449807638,-17.20728
25866.18,25869.3590462493,-3.17904624930452,5.56731
25877.414,25877.4650819325,-0.0510819324736076,-14.3674
25879.9,25861.5564795921,18.3435204078887,-12.27034
25865.68,25856.2377387168,9.44226128320952,-6.41749
25911.95,25897.4498043026,14.500195697412,-13.59558
25915.29,25917.9665237137,-2.67652371370423,-15.98569
25911.9642857143,25911.8327209529,0.131564761344634,-13.8332
25942.9,25935.354081565,7.54591843496382,-11.02628
25942.695,25939.5694946997,3.12550530025692,-12.07267
25928.01,25928.8287716996,-0.818771699556237,-9.9522
25940.786,25927.2097092883,13.5762907116805,-15.55824
25924.01,25923.5953196797,0.414680320285697,-12.29191
25913.715,25913.8448777504,-0.129877750365267,-15.39643
25911.99,25903.030377479,8.95962252102618,-11.12316
25896.58,25896.9219405786,-0.341940578549838,-12.43961
25889.8533333333,25893.4694991408,-3.61616580747796,-11.10295
25899.4861904762,25895.4245998207,4.06159065544853,-11.97732
25913.5,25897.598152225,15.9018477750287,-22.64613
25926.095,25922.9645447525,3.13045524753034,-13.32762
25919.5,25922.5299219391,-3.02992193908722,-17.1475
25918.4,25916.114806247,2.2851937529631,-10.95483
25923.765,25933.9496582179,-10.1846582179351,-7.47802
25889.03,25908.9946471745,-19.9646471744563,-1.82935
25869.88,25885.162398235,-15.2823982350274,-5.69435
25865.88,25871.420426717,-5.54042671703428,0.273019999999999
25875.535,25884.0529919372,-8.51799193716215,-5.59781
25898.93,25892.3345260177,6.59547398233553,0.0574499999999993
25904.1175,25899.0418857792,5.07561422076833,-3.6642
25896.74,25905.6176790815,-8.87767908145543,-7.17994
25988.235,25949.423276402,38.8117235980317,-11.89671
26028.1,26000.8869823777,27.2130176223473,-9.89227
26052.45,26050.5284382147,1.92156178528967,-8.58533
26064.19,26053.4910895393,10.6989104606509,-10.01852
26064.8725,26044.1127624543,20.7597375457372,-10.50442
26087.01,26048.2168025679,38.7931974320818,-25.53051
26089.06,26063.1835465829,25.8764534171278,-14.04891
26078.03,26063.3345217358,14.6954782641842,-11.87205
26060.055,26044.8776391093,15.1773608906733,-5.40285
26035.55,26031.0128813349,4.53711866511003,-12.49632
26030.64,26014.6860220287,15.9539779713486,-13.28076
26038.864,26014.3017076882,24.5622923118062,-16.11772
26065.92,26030.687819163,35.2321808370325,-3.0483
26038.36,26027.2025115736,11.1574884263828,-21.13879
26049.18,26030.5844722069,18.5955277930589,-10.72684
26056.14,26027.7614477635,28.3785522364888,-8.85112
26041.22,26036.8867690308,4.33323096922686,-15.07542
26040.61,26031.6394843636,8.97051563638524,-13.43368
26010.005,26021.1127148321,-11.1077148321092,-16.57076
26023.95,26026.0009957762,-2.05099577618967,-18.13119
26003.5,26008.3816390454,-4.88163904540124,7.11296
26062.504,26035.9260642618,26.5779357382198,-24.90326
26074.59,26063.1973305017,11.3926694982511,1.18232
26183.4466666667,26117.9117632693,65.5349033974016,-8.89148
26189.28,26195.8551086114,-6.57510861138144,-9.6731
26202.82,26196.8562348254,5.96376517459794,-4.0558
26201.9328571429,26189.0925891793,12.8402679635692,-11.68097
26149.56,26152.7141329629,-3.15413296289262,-9.48846
26191.43,26151.2068756556,40.2231243443639,-20.85042
26140.3725,26145.8408160569,-5.46831605693296,-8.5567
26213.2,26183.558281786,29.6417182139958,-22.2021
26237.98,26217.4524534331,20.5275465668674,-21.02411
26208.6433333333,26210.8727544467,-2.22942111334851,-9.22526
26212.62,26203.0232291308,9.59677086919328,-13.29482
26244.36,26212.6861128998,31.6738871001726,-12.81875
26312.3053846154,26286.8835330824,25.4218515330249,-7.98347
26332.1933333333,26292.2428421036,39.9504912296943,-20.71217
26320.05,26288.9036055197,31.1463944803254,-21.59426
26290.0905263158,26285.3266128078,4.76391350801714,-18.63696
26429.81,26398.6231473989,31.1868526011058,-7.65521
26472.47,26399.1813313211,73.2886686788625,-7.09517
26589.84,26569.1233390806,20.7166609194283,4.96012
26631.125,26590.5360309657,40.5889690343101,-7.43504
26595.36,26561.9319773541,33.4280226458905,-16.86868
26638.9816666667,26584.3975517241,54.5841149425323,-19.4296
26582.335,26582.9839129837,-0.648912983666378,13.65837
26630.716875,26590.0806614567,40.6362135432973,-10.0669
26608.2966666667,26557.0201785834,51.2764880833129,-3.52634
26638.25,26618.5469499268,19.7030500731635,-1.58602
26657.3275,26658.2817527752,-0.954252775238274,-15.79574
26645.54,26621.8354521073,23.7045478926957,-21.67654
26617.6,26630.6591111111,-13.0591111110989,-32.91496
26623.16,26601.7985197563,21.3614802436605,-7.80619
26614.28,26595.6410574518,18.6389425481975,-12.28931
26670.6166666667,26610.6259657404,59.9907009262788,-6.83766
26693.7725,26624.6365373513,69.1359626487247,-12.19597
26648.94,26634.8475588064,14.092441193643,-14.63109
26659.0433333333,26629.1438269723,29.8995063609909,-6.6976
26682.065,26642.434243982,39.6307560180321,-30.12198
26709.1,26662.5450115002,46.5549884997527,-5.03727
26709.524,26708.2672175305,1.2567824694961,2.78407
26632.2016666667,26628.3519214738,3.84974519289608,-9.78843
26591.5983333333,26552.0124539718,39.5858793615298,-8.59331
26579.905,26533.3197125692,46.585287430833,-10.18439
26560,26550.0592065798,9.94079342024634,-16.45346
26573.08,26573.7324706624,-0.652470662396809,-14.80863
26533.69,26525.436030148,8.25396985204134,-14.82279
26520.56,26506.118811555,14.4411884449546,-1.75731
26529.69,26511.2303152569,18.459684743113,1.21589
26622.75,26581.5018947323,41.248105267714,-10.99236
26600.475,26600.0211854919,0.45381450813511,-6.1129
26636.68,26586.0127805998,50.6672194002022,-16.06086
26627.46,26634.9773608913,-7.51736089133556,-3.24552
26664.245,26678.5569629073,-14.3119629072935,-18.39954
26706.94,26706.0526280709,0.887371929064102,-11.84436
26696.6390909091,26709.2976708322,-12.6585799231289,0.876609999999999
26673.9975,26666.7076029892,7.28989701080718,-9.14225
26685.205,26671.5083061926,13.6966938073674,-3.88684
26714.98,26683.5892257452,31.3907742548217,-4.83547
26767.1,26727.4873763044,39.6126236955679,-5.92864
26785.82,26815.1811121237,-29.3611121237227,-2.58008
26710.84,26723.5888743255,-12.7488743254507,0.0890199999999997
26710.2542857143,26683.7024587575,26.5518269568238,-15.17723
26662.0363636364,26660.4694545737,1.56690906267613,7.57764
26681.1266666667,26671.2679821927,9.8586844739184,-10.40608
26680.0266666667,26659.759551255,20.2671154116579,2.32487
26666.27,26656.4792485693,9.79075143066075,-8.31069
26682.4614285714,26683.6585352305,-1.19710665908497,-0.649750000000001
26706.5,26673.1692454204,33.3307545795833,-1.48445
26666.43,26689.9973244676,-23.5673244675527,-5.96874
26675.105,26664.7708072344,10.3341927655747,-23.26173
26685.04,26675.7899474441,9.25005255586802,-16.23042
26729.4475,26692.3152558203,37.1322441796583,-17.2224
26722.7766666667,26698.8074554142,23.9692112524608,-6.83786
26722.74,26705.4174027242,17.32259727583,-4.37332
26661.94,26672.3011355579,-10.361135557916,12.74308
26655,26663.1449614328,-8.14496143282668,10.40686
26671.3933333333,26663.0716168891,8.32171644422851,7.26157
26677.94,26676.0551419269,1.88485807308098,3.08067
26684.212,26673.4838425575,10.7281574425397,-0.700669999999999
26678.54,26658.5681202775,19.9718797225214,0.26092
26671.25,26725.4810539003,-54.2310539002574,-1.71005
26703.87,26690.7505073337,13.1194926662793,-0.0243299999999991
26643.0266666667,26671.874616171,-28.8479495043648,-10.15624
26639.035,26666.9182111303,-27.8832111302727,5.8979
26630.5066666667,26649.4460240549,-18.9393573882298,-14.37627
26663.6733333333,26641.1364111712,22.536922162104,-8.72587
26669.24,26655.4250355255,13.8149644745245,-1.24696
26684.35,26689.9696167274,-5.6196167273738,-24.13595
26645.47,26682.2564583037,-36.7864583036499,-11.07095
26692.15,26693.9766587143,-1.82665871424979,-14.02122
26641.1,26680.5892435486,-39.4892435485599,6.46026
26566.535,26514.5208758919,52.014124108111,-5.51124
26613.5425,26607.5892899937,5.95321000630065,-8.14624
26553.8233333333,26613.4893166356,-59.6659833023114,0.991990000000001
26560.76,26550.2586096951,10.5013903048821,-18.04697
26544.872,26542.4947076546,2.37729234536891,-7.98067
26548.5785714286,26566.2930167312,-17.7144453026776,-5.52517
26530.17,26569.3114343717,-39.1414343717406,-4.95686
26523.2475,26554.1130986093,-30.8655986092963,4.32847
26560,26559.9723403702,0.027659629824484,-20.17909
26562.252,26574.9809834291,-12.7289834291441,-8.05913
26536.705,26560.8868985557,-24.1818985557329,0.0514200000000002
26545.83,26570.8770889191,-25.0470889190728,3.90099
26578.618,26558.7506978351,19.8673021649338,6.491
26600.47,26594.7537069681,5.71629303189547,-4.94294
26603.055,26623.2814823807,-20.2264823807236,6.86916
26593.82,26613.0145656495,-19.1945656495045,-2.49092
26564.45,26573.1613460606,-8.7113460605724,14.27617
26463.0466666667,26466.1277746329,-3.08110796621258,7.02528
26414,26416.6712963949,-2.67129639493942,7.26696
26437.58,26447.972518359,-10.3925183589599,-2.07905
26438.175,26422.9348265401,15.2401734599407,-9.50357
26414.235,26425.2597372705,-11.0247372704544,-6.8885
26501.755,26505.208086156,-3.45308615595786,-23.28385
26486.73,26502.3754826799,-15.6454826798508,-8.32662
26471.855,26482.2202705167,-10.3652705167005,-15.85342
26516.8066666667,26514.3324996556,2.47416701104885,-15.09632
26513.875,26529.2589387399,-15.3839387399421,-3.33146
26432.49,26494.9455363242,-62.4555363242143,-2.41602
26452.3975,26474.1384387663,-21.7409387662847,-12.18878
26465.164,26476.2867395922,-11.1227395921887,-10.32093
